-7.43758848727e-10 -6.45724915499e-10 -7.04123419733e-10 -6.02258372574e-10 -6.11707850997e-10 -6.88389698811e-10 -7.59109593609e-10 -7.36252135032e-10 -4.78873715598e-10 -1.03636873197e-09 -8.50280214533e-10 -9.87004922693e-10 -6.98208460341e-10 -5.11097759302e-10 -9.52683186183e-10 -8.30758214264e-10 -6.46607995795e-10 -5.24621894841e-10 -7.10672962832e-10 -6.0046661792e-10 -8.4999958684e-10 -6.87392897414e-10 -7.4299786434e-10 -6.19292760928e-10 -9.65696860291e-10 -6.1570964466e-10 -9.9193204144e-10 -6.15908970906e-10 -6.75787896342e-10 -6.45591302799e-10 -7.61567712914e-10 -9.7322735697e-10 -4.7400032767e-10 -1.33035733256e-09 -1.04230842031e-09 -7.79686038466e-10 -6.94816511719e-10 -6.1930606773e-10 -8.9393372107e-10 -7.78874810199e-10 -6.58794879065e-10 -1.02525059681e-09 -8.00164866075e-10 -1.35389574063e-09 -1.15633652252e-09
-3.16002279994e-09 -2.90190388292e-09 -2.88821330257e-09 -2.82216536159e-09 -2.72840820451e-09 -2.69984922308e-09 -3.16097702306e-09 -2.91266707017e-09 -2.59199159983e-09 -3.26016234964e-09 -3.28152613148e-09 -3.37529399912e-09 -2.89257647359e-09 -2.49898656648e-09 -3.3385555045e-09 -3.07986225182e-09 -2.96995802339e-09 -3.08218007845e-09 -2.96720084425e-09 -2.89557232101e-09 -3.37191925112e-09 -2.92871580757e-09 -3.21937167019e-09 -2.96734574479e-09 -3.35888045231e-09 -3.04844834647e-09 -3.36772040552e-09 -3.16290214852e-09 -3.21659509753e-09 -3.18576403441e-09 -3.24418248336e-09 -3.69175297619e-09 -2.85672691919e-09 -3.99605309006e-09 -3.34026129077e-09 -3.3607635918e-09 -2.75773340805e-09 -2.88342470951e-09 -3.21941147634e-09 -3.21998965889e-09 -3.271946166e-09 -3.56802507398e-09 -3.18997581489e-09 -4.21261043832e-09 -3.89640954422e-09
-6.01266092203e-09 -6.01786364137e-09 -5.72485801093e-09 -5.15671041369e-09 -6.0488493582e-09 -5.71763396043e-09 -6.27546838848e-09 -6.3253524014e-09 -5.350836383e-09 -7.33086683668e-09 -7.30701920622e-09 -7.25371011775e-09 -6.17165310475e-09 -5.52561452586e-09 -7.01729932677e-09 -7.03300655639e-09 -6.46389940753e-09 -5.52769708726e-09 -6.16011228038e-09 -5.96180300028e-09 -6.87459405803e-09 -6.34325367121e-09 -6.69344396931e-09 -6.20514489418e-09 -7.27562160369e-09 -5.82182586144e-09 -7.28539598706e-09 -5.86359271807e-09 -6.12339061667e-09 -6.16615704922e-09 -7.01304802545e-09 -8.07066831516e-09 -5.99503093443e-09 -8.83864708365e-09 -7.52542117428e-09 -7.2257995573e-09 -5.7734722565e-09 -6.12816560265e-09 -6.61323804195e-09 -6.96973209038e-09 -6.65683468684e-09 -7.99820548539e-09 -6.87020264143e-09 -8.85101080549e-09 -8.24424187854e-09
-1.16874320451e-08 -1.16669049688e-08 -1.14248987229e-08 -9.72869376249e-09 -1.16198787444e-08 -1.14414560036e-08 -1.21116386792e-08 -1.27522999916e-08 -1.03086156013e-08 -1.50253841333e-08 -1.40940620002e-08 -1.48578364882e-08 -1.20697582265e-08 -1.03685766478e-08 -1.44035056431e-08 -1.38271933902e-08 -1.21638425048e-08 -1.02378863558e-08 -1.19451088056e-08 -1.15643584468e-08 -1.36438022414e-08 -1.23942855626e-08 -1.3031147299e-08 -1.17617755465e-08 -1.44039345528e-08 -1.14537146972e-08 -1.4762352298e-08 -1.09273971296e-08 -1.17514782973e-08 -1.22528164314e-08 -1.31827275143e-08 -1.59766909765e-08 -1.15011557381e-08 -1.76846545715e-08 -1.55209981287e-08 -1.36634797616e-08 -1.14645636434e-08 -1.17147480435e-08 -1.33267857107e-08 -1.37336174196e-08 -1.25315013792e-08 -1.58561971083e-08 -1.34680197009e-08 -1.72326827633e-08 -1.62227592689e-08
-1.74624745472e-08 -1.7558066157e-08 -1.66657063805e-08 -1.47160845168e-08 -1.81509107611e-08 -1.67459735642e-08 -1.84802836079e-08 -1.89538492963e-08 -1.50202332124e-08 -2.33583152517e-08 -2.16250845774e-08 -2.32192942172e-08 -1.78605326949e-08 -1.56994785041e-08 -2.23958643987e-08 -2.10518739518e-08 -1.85363777893e-08 -1.47206635917e-08 -1.77253018213e-08 -1.72013974119e-08 -2.01445554714e-08 -1.85759193812e-08 -1.94540733168e-08 -1.72544933043e-08 -2.2376795609e-08 -1.64986847013e-08 -2.25476029038e-08 -1.58692494632e-08 -1.78733427469e-08 -1.746767338e-08 -1.99417803709e-08 -2.42869793434e-08 -1.63853044536e-08 -2.76153339522e-08 -2.37514022568e-08 -2.12029623977e-08 -1.7069737151e-08 -1.70678430186e-08 -2.00588379476e-08 -2.08680820486e-08 -1.91808766802e-08 -2.50763408729e-08 -2.06303882948e-08 -2.64764799127e-08 -2.464657448e-08
-2.72052447528e-08 -2.62452447257e-08 -2.54944609926e-08 -2.27629469636e-08 -2.7303334385e-08 -2.55876462938e-08 -2.84564180039e-08 -2.83825658722e-08 -2.21567784301e-08 -3.61696332271e-08 -3.31192305019e-08 -3.53740265548e-08 -2.72362982683e-08 -2.34532581818e-08 -3.39800828269e-08 -3.21349700012e-08 -2.80755441179e-08 -2.24561462875e-08 -2.68397422132e-08 -2.5573066886e-08 -3.07062829917e-08 -2.82580137679e-08 -2.93887673453e-08 -2.61706826622e-08 -3.33836496969e-08 -2.51859416712e-08 -3.39656195304e-08 -2.40356819752e-08 -2.6566452056e-08 -2.74681738232e-08 -2.93740880554e-08 -3.79463105092e-08 -2.48718114785e-08 -4.14719748096e-08 -3.65782158516e-08 -3.16772168205e-08 -2.58480916785e-08 -2.6064858732e-08 -3.10752640657e-08 -3.16523267567e-08 -2.87949265822e-08 -3.71778908692e-08 -3.06806283152e-08 -4.07521420495e-08 -3.78032989092e-08
-3.50548035213e-08 -3.50308719806e-08 -3.36354768864e-08 -2.95220006498e-08 -3.67024306698e-08 -3.35054671145e-08 -3.7331058148e-08 -3.81195717811e-08 -2.86630204272e-08 -4.84761747033e-08 -4.44364253862e-08 -4.78557619373e-08 -3.5854273833e-08 -3.05142934152e-08 -4.59601914118e-08 -4.28242779117e-08 -3.7322360626e-08 -2.90362141057e-08 -3.52598963406e-08 -3.35363147675e-08 -4.02060654739e-08 -3.66759125581e-08 -3.87998643988e-08 -3.37803953458e-08 -4.49926037498e-08 -3.27213090788e-08 -4.62633198935e-08 -3.13663318542e-08 -3.5975787389e-08 -3.48214835542e-08 -3.90604423949e-08 -5.02006443969e-08 -3.17312443414e-08 -5.6468328308e-08 -4.83133745339e-08 -4.228212939e-08 -3.42300141698e-08 -3.40101120952e-08 -4.04459530684e-08 -4.17647636367e-08 -3.87925688732e-08 -5.13604298076e-08 -4.17126374895e-08 -5.434759928e-08 -5.03945122877e-08
-4.80029491142e-08 -4.71384195402e-08 -4.5979013464e-08 -3.97021264066e-08 -4.89014883193e-08 -4.60388515756e-08 -5.07622277648e-08 -5.14964110609e-08 -3.84697478914e-08 -6.604802463e-08 -6.04449101014e-08 -6.41930915499e-08 -4.8619270456e-08 -4.15477367656e-08 -6.18108498019e-08 -5.84512874908e-08 -5.02321924332e-08 -3.91993770594e-08 -4.79361734767e-08 -4.51158948321e-08 -5.49345041853e-08 -4.99542443595e-08 -5.26023001963e-08 -4.64099342173e-08 -6.06035741422e-08 -4.40789059961e-08 -6.22560244919e-08 -4.23448339049e-08 -4.70926328032e-08 -4.74154952793e-08 -5.31370176233e-08 -6.82096289337e-08 -4.27086797341e-08 -7.729974596e-08 -6.62461940358e-08 -5.696007851e-08 -4.6683049051e-08 -4.65218119566e-08 -5.55966697711e-08 -5.69178708971e-08 -5.11804326527e-08 -6.82567666066e-08 -5.54948382708e-08 -7.52093243922e-08 -6.92073573018e-08
-5.8102028325e-08 -5.8554039656e-08 -5.58434735357e-08 -4.88384760826e-08 -6.1035214993e-08 -5.57797156047e-08 -6.28432619329e-08 -6.37688918626e-08 -4.71389942644e-08 -8.16228733528e-08 -7.5046263358e-08 -8.04351111184e-08 -5.96425344659e-08 -5.07681572276e-08 -7.76928619587e-08 -7.23599454256e-08 -6.23976787566e-08 -4.69873702424e-08 -5.88211392039e-08 -5.5679379513e-08 -6.73982577041e-08 -6.11735107518e-08 -6.47125396391e-08 -5.64122314837e-08 -7.62869776077e-08 -5.36301982062e-08 -7.85262321133e-08 -5.14731757141e-08 -5.9738265267e-08 -5.6995060112e-08 -6.61909199501e-08 -8.42449944435e-08 -5.19588133675e-08 -9.67960417819e-08 -8.13271492526e-08 -7.09285508044e-08 -5.74436175874e-08 -5.65783195505e-08 -6.77806391612e-08 -6.97557156247e-08 -6.44912516833e-08 -8.71701006191e-08 -7.0759506642e-08 -9.30104374943e-08 -8.54670235072e-08
-7.47461854553e-08 -7.30019275724e-08 -7.14413560212e-08 -6.15527640394e-08 -7.59475249691e-08 -7.1273147004e-08 -7.9747891283e-08 -8.03938525256e-08 -5.84795334237e-08 -1.0397677481e-07 -9.48135092281e-08 -1.01161202878e-07 -7.52650449211e-08 -6.36825074162e-08 -9.75633311906e-08 -9.17038347085e-08 -7.8043998529e-08 -6.0486380802e-08 -7.49073473054e-08 -7.01367696137e-08 -8.60207656807e-08 -7.78657529181e-08 -8.20541362259e-08 -7.2112789534e-08 -9.59018918601e-08 -6.78441979053e-08 -9.81062383464e-08 -6.56044875802e-08 -7.32230641513e-08 -7.20195080926e-08 -8.43999315073e-08 -1.06105659565e-07 -6.52208665331e-08 -1.24055026823e-07 -1.04131852223e-07 -8.93988730488e-08 -7.25795787896e-08 -7.18417131026e-08 -8.71130988364e-08 -8.92122437345e-08 -7.93607543148e-08 -1.08067362577e-07 -8.69611924441e-08 -1.20040330076e-07 -1.09835342096e-07
