       726562.7902785124        178139.7451263949       -51412.56874887825       -6620.204702996431        2174.023954990426        241.2450757966653        413.0577348060215        174.5024990410348        349.2062536181811        18777.38127747963       -462161.9506029421       -492477.5924049623        200353.3507055553       -56474.28149589905       -4762.239967763517        -11.0563971488682        141.2555434170645       -2208.033084406874       -1773.013851978358        4765.780512676047       -2725.370578181441        15216.02065581585       -26098.39831373985        159466.2073267805       -346708.5981870992        122925.7545050147        412.0371783080482        1611.891899339645       -979.0603553270339        -5536.35062339089       -32180.44571292567       -2422.917364576933        76692.92305061579       -5882.460991697946        260.7355502353294        355.5697615098943        345.9137668551521        16898.53186679925        2239.029457160064         533.086930152589        98.88291518799087        11628.15985446852       -42408.72851016554        1247.744368629172        918.9408321439842     
       177336.1708292768        701737.5237717824         -480412.89216575       -62802.41990358874        18803.13038705757       -4585.426564473019        364.9845020468492        422.5598797161001        448.1235447731824        205491.3405075436       -447318.6776634394        -55562.8530264299        21752.25882137386        -7294.57177709496       -192.7069995006432       -180.5735823178184       -234.9221808329967        145.7788058992737        4847.118822576558       -15045.93323801365          1128.4561923852        5575.233348764647        14068.83989533334       -269272.9260800834        139549.9369000042       -41098.37768968189       -603.6378968816061        455.7227886784694        802.1531839414274        1628.701594846816        32374.86292774196       -695.9887931691992        36347.05069205391       -19265.35792349858        273.8962011880631        -447.977556239126        1988.361749103769        2300.766405676472         876.157690040558        234.9906970017473        749.9715478566504       -1343.436024876835        38668.25016419723       -738.5413493701908       -1227.551773923293     
      -51247.02200752692       -480864.8737324675        735802.0487230339        187577.3519462572       -51879.12879257843        16731.14496946624        116.6206897801458         43.0953533545653        261.8606354279236       -482010.5809999012         186614.530153738        16692.94042216591       -5442.702543372459        2275.532751859282        406.5755769635211        530.2489147882989        2684.509487364679        758.7271334521502       -38421.85589014283       -32670.32240273656        4568.917026194646        161025.0227685555       -2900.515923559413        162882.9150435005       -39463.35928290367        14427.11075385785        14789.46768760859        922.2688161216552       -255.5712617552381         -1731.8638180863        95676.41112390396       -835.4220318333209       -32493.08438030867        4482.869431162515        202.5856103350379         1190.63132704941       -5603.219920386637         161.887988370052        1.689753688273413       -3247.995972068031        -524.708711842788        552.3465881970587       -379145.3356413951       -751.2161622395106       -1715.949858092659     
      -6512.362402738847       -62661.94596095834        187018.3962598017        686672.4950412725       -461604.0943817914        198997.4103820087       -5144.722173711529        -363.072932121293        469.0871803052778       -448040.6964121052        23481.62355141661        2011.103447652195       -318.4510895890271        699.3316246568847        541.6112608365124        221.8677585754976        21918.10435014107         -550.35587346596        -68645.7396843297        62105.31435956798        -19182.4752661714       -173104.6619205939        189.4173432896823       -26840.93475900465        6604.398753124293          581.13010335129        56530.19206224645        526.5266220436401        700.1630897985888       -1131.985798010945       -1284.337421972448       -1781.593239909347       -5892.269592272449       -514.6230630791179        1859.489172634449        1728.023957429563       -65987.11266475258       -63.25307580919707        390.6807327077586       -9368.200872855297       -344.0485071053554        1220.484422769567        103461.2184361145       -202.0756690183553        1798.746552937311     
       2407.165201008233        18850.61226727399       -51436.33185987337       -461610.2667331441          724343.32550392       -490013.4361140431        16824.56623309861        2343.617842989373        12.12736819027668        177667.3482607005       -6811.182586546498        100.2211801027206        590.6568791922764        113.9925022134412         124.153366885892        262.8126066804198       -56039.21454370087        825.6081575941789       -346311.3538147226        77453.05133887677       -7114.235543028958        160008.2822454323        521.9897686234835        15888.57052513237       -2168.756088473187       -342.3229354618525        122552.5804283701       -1806.041738145952        11456.78989520424       -437.2922515716964       -33654.53478238598       -121.0406297922382        5071.078194329406        -1345.41732950884       -4809.353784074981       -488.3492772293394        199547.5844267292        463.9432107094544        161.6459031002032       -26569.54828540636        1292.602319859703        -173.633361484608       -42193.15466735139       -1592.471843766985       -3785.271389127178     
       107.5197741538868       -4914.569979368451        16737.58106307626        199453.4933961227       -490102.6369111679        725076.0189342008       -51397.44768476275       -6668.248406455503        2367.017767596324       -55948.47059979598        2326.360877380852        364.9400207997569       -46.32423118954102         292.842830675052        261.4306350190413        187.1035730064159        177794.0425597583         350.138898350182         122468.222918807       -7337.862180864518        78202.57439404838       -26546.95842908991        421.2180804882773       -2350.878871189281       -122.8749572957031        1325.062731030146       -346446.0816902241        16283.66000907089       -42260.66242878739        220.1232673015093       -3812.636354324244        5700.118396406069        309.5076878266882       -2191.202924205791        18499.65280687924       -2238.375625549845       -462488.7322551344        298.3336584166709        405.8170008306261        160252.3786415667       -200.5354982911304        214.5797121925916        11661.77957251608       -2261.727028241661       -34346.39473788341     
       92.24487057755687        -19.1677970402452        502.7026676331589       -5423.576732617119         16634.2309518935       -51839.93129880681        737565.6101344731        186970.3531736202       -51755.55476745046        2248.412588778705        464.2973586283151         486.206182004853       -150.0539665248507        495.7760173521183        2165.424762416281         16912.0512736742       -482861.3787237398       -2397.657323405561          14960.444417155        4342.528982578202       -32817.96761281913       -3114.790648662944        910.2373765514494         1298.15121231494        -113.090469247305        487.5485249563062       -38396.75055147245        161739.6218718287       -379675.8344907348       -2541.578624944976       -1087.693670346109       -33161.95792902127       -1176.025512424483       -401.8212971914472       -480888.3309192846       -38091.64382149428        187873.5711476973        302.5150931425624       -5485.086696998846        160258.4042612514        13515.36858187401       -16.35780068926033       -483.1925670389974         5508.62154184377        96308.10157710708     
       104.8463405584516        561.1900736843054        22.44812825554618       -30.18171241520031        1872.893616116755       -6677.643833686841        186376.2669083136        685375.0862404256       -461926.0802272998        599.2634303394152        335.4710812884423        553.1532249431802       -616.8928810872821        2255.017184351676        21932.76673136375        199825.1871598515       -62428.72038007915       -9053.674543476627        578.1260537596245       -362.7504016031671       -5681.834531723389        171.0084662351292         121.564253226632       -528.3422378745418        798.5301310997247        1524.073109899073        7096.746656385854       -172163.7647462878        105024.2464767919        1787.342124367575      -0.4136279650901997        61744.18862677501       -965.2663569970064       -2524.031800785939       -447223.9295098535       -68405.30466581279        23569.09066854373       -5399.446286938903       -66133.57527248064       -28526.93930045103        55381.20741408085        1328.565725952767        103.1274167141355       -18326.30117137769       -2007.601784847469     
       315.7649378234564        303.8053525419709        372.6302967666525        277.6922365411338        382.8573844254524        2303.612046514707       -51413.51048779685       -461788.5125430039        726701.4217787618         142.035661671729        58.60357781280618        37.79037925907869        2403.877549940651       -4981.814540323738       -56630.52479599455       -492822.8725096307        18617.00512460406       -26293.84767305339       -403.6872385511233       -2484.547195350489        5412.592387706316        814.5422132061576        -1826.62292947334        866.0184263116716        814.1296607839113       -617.5243791318499        -1844.18083978803        159452.9189775201       -42715.54106893627       -4583.274493801438       -219.1831171737394        77719.09660486625       -1971.067836984384        1252.147526917986        177886.5563539551       -346875.3862172682       -6644.539667922205         17053.4947268267        200543.5665730244        16020.53883939626         123748.374730987        11425.98135127498        278.3713267847388       -7849.315096113989       -33178.57188752006     
       18648.13983138721        205935.7639431292       -482063.2137746168       -448580.5267937922        177894.8007061219       -55497.70446529164        2056.193280999414         612.719950772851        176.6031812826322        703060.9176931988       -62717.15710934958       -4724.194327492227        2115.710984859159       -143.4521835827509        63.15185687756775        168.2536829743603       -7436.159665053179        241.1189656150455        138155.0565179079        36981.39605833557       -19994.50250962689       -267400.8588690787        76.86143676004212        3831.856057155845        5614.720566763744       -776.9801151573265       -40969.28348126743       -118.3241185219272       -399.6213753496486       -1799.057122484974        31801.85810506623       -1523.874910072282       -14889.80732632808          1663.9006055317        183.2350242074881       -262.7462197436253         21710.2934234879        365.0950306359509        537.2547994582237        14097.25922937494        726.1001068460973        667.5594411160728        39693.25433958162       -160.3123394031009        2330.600797757354     
