5.89852513205e-05 5.89852513205e-05 -0.000153768593892 -0.000206957055195 -0.000100580132589 -4.73916712857e-05 0.000112173712624 -0.000100580132589 5.79679001743e-06 -4.73916712857e-05 -0.000100580132589 5.79679001743e-06 -0.000100580132589 -0.000100580132589 5.79679001743e-06 5.79679001743e-06 -4.73916712857e-05 5.79679001743e-06 -4.73916712857e-05 -4.73916712857e-05 -0.000100580132589 5.79679001743e-06 -4.73916712857e-05 -4.73916712857e-05 5.79679001743e-06 -0.000100580132589 -4.73916712857e-05 -0.000153768593892 -0.000206957055195 -4.73916712857e-05 -0.000153768593892 5.89852513205e-05 -0.000100580132589 -4.73916712857e-05 -4.73916712857e-05 -0.000100580132589 -0.000100580132589 -4.73916712857e-05 5.79679001743e-06 -0.000100580132589 5.79679001743e-06 -0.000100580132589 -4.73916712857e-05 -4.73916712857e-05 -0.000100580132589
-0.000323548496215 -0.000217171573609 -0.000233517298449 -0.000171118153031 -0.000242727982565 -0.000305127127984 -0.000226382257724 -0.000189539521262 -0.000261149350796 -0.000358315589287 -0.000242727982565 -0.000261149350796 -0.000136351059959 -0.000136351059959 -0.000261149350796 -0.000314337812099 -0.000358315589287 -0.000207960889493 -0.000251938666681 -0.000198750205378 -0.000189539521262 -0.000261149350796 -0.000145561744075 -0.000305127127984 -0.000207960889493 -0.000189539521262 -0.000251938666681 -0.000233517298449 -0.000171118153031 -0.000305127127984 -0.000180328837147 -0.000217171573609 -0.000189539521262 -0.000251938666681 -0.000251938666681 -0.000189539521262 -0.000242727982565 -0.000251938666681 -0.000261149350796 -0.000295916443868 -0.000314337812099 -0.000349104905171 -0.000305127127984 -0.000358315589287 -0.000189539521262
-0.000480273215529 -0.000605071506366 -0.000565398168971 -0.00062018165107 -0.000573013832291 -0.000518230350192 -0.000612687169685 -0.0004758475938 -0.000428679775021 -0.000668585049986 -0.000626202293594 -0.00074781054284 -0.000644623661825 -0.00037868135531 -0.000694622081537 -0.000632222936118 -0.000509019666077 -0.000384701997834 -0.000580629495611 -0.000589840179726 -0.000582224516407 -0.000535056697627 -0.000599050863842 -0.000465041888889 -0.000916586610864 -0.000529036055103 -0.000846571802126 -0.000459021246365 -0.000513804728464 -0.000571418811495 -0.000574608853087 -0.000764636890275 -0.0004758475938 -0.00100613718604 -0.00074019487952 -0.000794978361619 -0.000519825370988 -0.000367875650398 -0.000641433620234 -0.000616991609479 -0.000685411397421 -0.000767346309272 -0.000518230350192 -0.000987715817804 -0.000688601439013
-0.000875800108943 -0.000978986989957 -0.00083980699034 -0.000672349732212 -0.00100566922767 -0.000800807256678 -0.00098528384338 -0.00119127164313 -0.000779952680349 -0.00129744415404 -0.00110283546616 -0.00120338472738 -0.000852124486287 -0.000898177906865 -0.0011594069502 -0.00116100197099 -0.000793191593359 -0.000743590566481 -0.000905589158489 -0.000860016360505 -0.0011196618136 -0.00108066207994 -0.00102719740773 -0.000810017940794 -0.00113017987705 -0.000756553268592 -0.00123185496703 -0.000805039897268 -0.000903524945656 -0.000897973495169 -0.000953799576266 -0.00127048570543 -0.000712575491405 -0.0015233536825 -0.00125027633526 -0.00102963061583 -0.000802126066575 -0.000889243433648 -0.0010090522504 -0.00109521980284 -0.00109860282557 -0.00137910285499 -0.0011199380245 -0.00156131081717 -0.00131399429058
-0.00136239870953 -0.00144771664411 -0.00127945008387 -0.00114099151963 -0.00146977829952 -0.00130039242346 -0.0015061115282 -0.00157005134985 -0.00112358386521 -0.00197696865846 -0.00176287203579 -0.0018460091091 -0.00139601147279 -0.00127452440548 -0.00202240084044 -0.00175777734382 -0.00145366095394 -0.00104033014346 -0.00144021762924 -0.00134934824417 -0.00177678455253 -0.00142540766299 -0.00154076689046 -0.00146757347068 -0.00173229273407 -0.00110423654642 -0.00192273759816 -0.00125070363333 -0.00138532241632 -0.0011679784693 -0.00169283325949 -0.00190149016249 -0.00128062827776 -0.00227013419394 -0.00204434584741 -0.00175553258337 -0.00130148285409 -0.00142670250533 -0.00157895240438 -0.00159700979846 -0.0014402415968 -0.00209767492472 -0.00177701293179 -0.00230151826428 -0.00215021817986
-0.00187110960293 -0.00194165296939 -0.00185571371177 -0.0013689128876 -0.00190670573076 -0.00171346406743 -0.00198993556938 -0.0019896144248 -0.00151408511313 -0.0025388194155 -0.00241498652034 -0.00253691514814 -0.00179252469719 -0.00163888717143 -0.00231044176732 -0.00230439715723 -0.00194656789881 -0.00128568311437 -0.00172269871911 -0.00154118832823 -0.00210735902872 -0.00171045340537 -0.00185902425371 -0.00153256348459 -0.00228332573569 -0.00149808818346 -0.00228122574172 -0.00140643761432 -0.00162412128841 -0.00165716879429 -0.00214432256411 -0.00247641158499 -0.00153755710916 -0.00320672495467 -0.00254134038685 -0.00208978727835 -0.00176755412871 -0.00187108940284 -0.00215653946123 -0.00201190445947 -0.00182909545879 -0.00263862289078 -0.00210754785938 -0.00291354345515 -0.00273525565392
-0.00229172666488 -0.0022436770632 -0.00206624304605 -0.00208924956131 -0.00221478166303 -0.00216138072019 -0.00244316391452 -0.00249608684408 -0.00189015144027 -0.00321612791788 -0.00284779694776 -0.00321455341386 -0.00222675036381 -0.00183377605242 -0.00297411013006 -0.00275635842424 -0.00235411779337 -0.00148854813477 -0.0022222046619 -0.00217850347862 -0.00238068768501 -0.00210570295535 -0.00228173414428 -0.00195861836015 -0.00300487826244 -0.00187692471042 -0.00294995346464 -0.00169476841368 -0.00214069795581 -0.0018488918335 -0.00262400406359 -0.00321771575758 -0.00185637031255 -0.00403431408076 -0.00327140079211 -0.00257891269251 -0.00225929242794 -0.00218533304024 -0.00279367073575 -0.0023549515135 -0.00236336506292 -0.00329864835353 -0.00254040919964 -0.00379190303247 -0.00343173561285
-0.00247993978365 -0.00254658788867 -0.00239988024795 -0.00204658347928 -0.00262907324835 -0.0024785428626 -0.00271152945841 -0.00270209922487 -0.00198834024572 -0.00361658103563 -0.00331203420464 -0.00356209072831 -0.0027453462432 -0.00231404665348 -0.00336328518097 -0.00328961861734 -0.00279746890203 -0.00176265979622 -0.00247564541725 -0.00227994661541 -0.00281943766642 -0.00243250685635 -0.00247167767503 -0.00225770454504 -0.00322915978982 -0.0020305924595 -0.00334331174268 -0.00203954568365 -0.0025146302087 -0.00222016790126 -0.00312699569525 -0.00340514006278 -0.0019072205589 -0.00455902361848 -0.00371547072777 -0.00303652436804 -0.00245312220686 -0.00239197041954 -0.0030013387612 -0.00279815824625 -0.00253917250875 -0.00379118827067 -0.00305787701404 -0.00441177952715 -0.00395441717483
-0.00300787913033 -0.00300979727375 -0.00283530663943 -0.00238362514249 -0.00313118704564 -0.00284715873119 -0.00330574117708 -0.00313837859996 -0.00238865639291 -0.00437319508926 -0.00390863300692 -0.00427495244636 -0.0030145711171 -0.00255158306506 -0.00405738573741 -0.00383691068169 -0.0032172330415 -0.00188292642141 -0.00295113996115 -0.00273614200034 -0.00334177438176 -0.00286228327458 -0.00316061316092 -0.00255818622138 -0.00389329847545 -0.00226402637651 -0.00388130572989 -0.0023246176257 -0.00293018526691 -0.00236758444131 -0.00354288390413 -0.00409199257922 -0.00221520733801 -0.00541837651842 -0.00429539459834 -0.00346807956175 -0.0028261401887 -0.0027755781004 -0.00354536399437 -0.0033241799341 -0.00305685448181 -0.00457075392507 -0.00343254609338 -0.00513706540842 -0.00459933943984
-0.00312526407265 -0.0031800385111 -0.00308895300678 -0.00266230105837 -0.00343997251275 -0.00325831804719 -0.00353111051835 -0.00349910716174 -0.00266646104353 -0.00462646651369 -0.00424235298141 -0.00454523661995 -0.00329036258716 -0.00285436204794 -0.00436534609453 -0.00412986240155 -0.0035643063229 -0.0023546856177 -0.00313153892752 -0.00295377231829 -0.00382684613356 -0.00327082346252 -0.00341111442517 -0.00296619865354 -0.0043360508644 -0.00272297868066 -0.00459207721773 -0.00261351191572 -0.00332696681798 -0.00286179198217 -0.00388675245263 -0.00476627927376 -0.00252304828628 -0.00602253773572 -0.00461532725106 -0.00393127895465 -0.00329412776213 -0.00319913308574 -0.00388880306386 -0.00365273314515 -0.00337851217248 -0.00500256778896 -0.00400827576517 -0.00573675301176 -0.00507939159087
