   3.6417083e+02  -1.4242295e+03
   3.6419583e+02  -1.4238031e+03
   3.6421667e+02  -1.4231948e+03
   3.6424167e+02  -1.4224464e+03
   3.6426250e+02  -1.4217506e+03
   3.6428750e+02  -1.4209052e+03
   3.6430833e+02  -1.4204087e+03
   3.6433333e+02  -1.4202217e+03
   3.6435417e+02  -1.4201979e+03
   3.6437917e+02  -1.4199585e+03
   3.6440000e+02  -1.4195814e+03
   3.6442083e+02  -1.4193569e+03
   3.6444583e+02  -1.4193847e+03
   3.6446667e+02  -1.4193620e+03
   3.6449167e+02  -1.4189155e+03
   3.6451250e+02  -1.4184195e+03
   3.6453750e+02  -1.4180654e+03
   3.6455833e+02  -1.4180006e+03
   3.6458333e+02  -1.4181562e+03
   3.6460417e+02  -1.4182509e+03
   3.6462917e+02  -1.4179925e+03
   3.6465000e+02  -1.4175514e+03
   3.6467083e+02  -1.4172630e+03
   3.6469583e+02  -1.4172002e+03
   3.6471667e+02  -1.4171985e+03
   3.6474167e+02  -1.4173767e+03
   3.6476250e+02  -1.4179036e+03
   3.6478750e+02  -1.4188849e+03
   3.6480833e+02  -1.4195748e+03
   3.6483333e+02  -1.4197054e+03
   3.6485417e+02  -1.4191929e+03
   3.6487917e+02  -1.4185988e+03
   3.6490000e+02  -1.4186093e+03
   3.6492083e+02  -1.4189602e+03
   3.6494583e+02  -1.4194561e+03
   3.6496667e+02  -1.4198448e+03
   3.6499167e+02  -1.4202493e+03
   3.6502500e+02  -1.4199667e+03
   3.6504583e+02  -1.4185744e+03
   3.6507083e+02  -1.4161657e+03
   3.6509167e+02  -1.4140184e+03
   3.6511667e+02  -1.4118382e+03
   3.6513750e+02  -1.4104684e+03
   3.6516250e+02  -1.4091045e+03
   3.6518333e+02  -1.4077914e+03
   3.6520833e+02  -1.4062260e+03
   3.6522917e+02  -1.4053646e+03
   3.6525000e+02  -1.4044687e+03
   3.6527500e+02  -1.4030294e+03
   3.6529583e+02  -1.4019532e+03
   3.6532083e+02  -1.4014366e+03
   3.6534167e+02  -1.4017037e+03
   3.6536667e+02  -1.4024883e+03
   3.6538750e+02  -1.4029935e+03
   3.6541250e+02  -1.4030602e+03
   3.6543333e+02  -1.4028960e+03
   3.6545833e+02  -1.4026958e+03
   3.6547917e+02  -1.4024152e+03
   3.6550417e+02  -1.4020112e+03
   3.6552500e+02  -1.4020552e+03
   3.6554583e+02  -1.4025724e+03
   3.6557083e+02  -1.4034265e+03
   3.6559167e+02  -1.4040644e+03
   3.6561667e+02  -1.4043373e+03
   3.6563750e+02  -1.4039746e+03
   3.6566250e+02  -1.4031196e+03
   3.6568333e+02  -1.4025322e+03
   3.6570833e+02  -1.4021550e+03
   3.6572917e+02  -1.4019626e+03
   3.6575417e+02  -1.4020284e+03
   3.6577500e+02  -1.4023879e+03
   3.6579583e+02  -1.4027743e+03
   3.6582083e+02  -1.4028324e+03
   3.6584167e+02  -1.4024168e+03
   3.6586667e+02  -1.4017776e+03
   3.6588750e+02  -1.4015926e+03
   3.6591250e+02  -1.4019440e+03
   3.6593333e+02  -1.4023712e+03
   3.6595833e+02  -1.4026602e+03
   3.6597917e+02  -1.4027675e+03
   3.6601250e+02  -1.4027729e+03
   3.6603750e+02  -1.4017514e+03
   3.6605833e+02  -1.4001342e+03
   3.6608333e+02  -1.3979501e+03
   3.6610417e+02  -1.3963080e+03
   3.6612500e+02  -1.3949614e+03
   3.6615000e+02  -1.3936454e+03
   3.6617083e+02  -1.3924358e+03
   3.6619583e+02  -1.3905017e+03
   3.6621667e+02  -1.3887453e+03
   3.6624167e+02  -1.3870065e+03
   3.6626250e+02  -1.3856565e+03
   3.6628750e+02  -1.3845289e+03
   3.6630833e+02  -1.3841447e+03
   3.6633333e+02  -1.3843525e+03
   3.6635417e+02  -1.3847648e+03
   3.6637917e+02  -1.3849637e+03
   3.6640000e+02  -1.3846106e+03
   3.6642083e+02  -1.3840288e+03
   3.6644583e+02  -1.3835901e+03
   3.6646667e+02  -1.3836704e+03
   3.6649167e+02  -1.3840998e+03
   3.6651250e+02  -1.3847059e+03
   3.6653750e+02  -1.3856712e+03
   3.6655833e+02  -1.3863292e+03
   3.6658333e+02  -1.3865712e+03
   3.6660417e+02  -1.3862830e+03
   3.6662917e+02  -1.3857435e+03
   3.6665000e+02  -1.3855417e+03
   3.6667083e+02  -1.3857590e+03
   3.6669583e+02  -1.3862183e+03
   3.6671667e+02  -1.3862876e+03
   3.6674167e+02  -1.3859521e+03
   3.6676250e+02  -1.3855939e+03
   3.6678750e+02  -1.3852806e+03
   3.6680833e+02  -1.3852064e+03
   3.6683333e+02  -1.3851330e+03
   3.6685417e+02  -1.3849226e+03
   3.6687917e+02  -1.3847943e+03
   3.6690000e+02  -1.3850591e+03
   3.6692083e+02  -1.3854659e+03
   3.6694583e+02  -1.3855225e+03
   3.6696667e+02  -1.3851813e+03
   3.6699167e+02  -1.3847697e+03
   3.6702500e+02  -1.3844659e+03
   3.6704583e+02  -1.3840802e+03
   3.6707083e+02  -1.3833820e+03
   3.6709167e+02  -1.3825670e+03
   3.6711667e+02  -1.3813079e+03
   3.6713750e+02  -1.3801935e+03
   3.6716250e+02  -1.3788385e+03
   3.6718333e+02  -1.3776961e+03
   3.6720833e+02  -1.3764624e+03
   3.6722917e+02  -1.3757133e+03
   3.6725000e+02  -1.3750945e+03
   3.6727500e+02  -1.3746462e+03
   3.6729583e+02  -1.3746891e+03
   3.6732083e+02  -1.3749572e+03
   3.6734167e+02  -1.3750922e+03
   3.6736667e+02  -1.3749918e+03
   3.6738750e+02  -1.3747631e+03
   3.6741250e+02  -1.3745570e+03
   3.6743333e+02  -1.3747307e+03
   3.6745833e+02  -1.3754751e+03
   3.6747917e+02  -1.3760548e+03
   3.6750417e+02  -1.3761733e+03
   3.6752500e+02  -1.3760503e+03
   3.6754583e+02  -1.3760508e+03
   3.6757083e+02  -1.3761188e+03
   3.6759167e+02  -1.3761953e+03
   3.6761667e+02  -1.3765086e+03
   3.6763750e+02  -1.3770452e+03
   3.6766250e+02  -1.3779204e+03
   3.6768333e+02  -1.3786272e+03
   3.6770833e+02  -1.3787531e+03
   3.6772917e+02  -1.3780743e+03
   3.6775417e+02  -1.3770098e+03
   3.6777500e+02  -1.3763951e+03
   3.6779583e+02  -1.3761157e+03
   3.6782083e+02  -1.3762160e+03
   3.6784167e+02  -1.3765634e+03
   3.6786667e+02  -1.3769288e+03
   3.6788750e+02  -1.3769697e+03
   3.6791250e+02  -1.3767087e+03
   3.6793333e+02  -1.3762453e+03
   3.6795833e+02  -1.3755435e+03
   3.6797917e+02  -1.3752515e+03
   3.6801250e+02  -1.3756391e+03
   3.6803750e+02  -1.3762393e+03
   3.6805833e+02  -1.3766844e+03
   3.6808333e+02  -1.3772565e+03
   3.6810417e+02  -1.3778277e+03
   3.6812500e+02  -1.3782824e+03
   3.6815000e+02  -1.3784470e+03
   3.6817083e+02  -1.3784515e+03
   3.6819583e+02  -1.3786739e+03
   3.6821667e+02  -1.3791678e+03
   3.6824167e+02  -1.3797913e+03
   3.6826250e+02  -1.3800507e+03
   3.6828750e+02  -1.3798949e+03
   3.6830833e+02  -1.3796492e+03
   3.6833333e+02  -1.3796157e+03
   3.6835417e+02  -1.3796042e+03
   3.6837917e+02  -1.3795000e+03
   3.6840000e+02  -1.3794661e+03
   3.6842083e+02  -1.3795812e+03
   3.6844583e+02  -1.3799008e+03
   3.6846667e+02  -1.3800940e+03
   3.6849167e+02  -1.3799132e+03
   3.6851250e+02  -1.3793936e+03
   3.6853750e+02  -1.3788894e+03
   3.6855833e+02  -1.3788879e+03
   3.6858333e+02  -1.3792711e+03
   3.6860417e+02  -1.3796298e+03
   3.6862917e+02  -1.3799626e+03
   3.6865000e+02  -1.3801522e+03
   3.6867083e+02  -1.3802989e+03
   3.6869583e+02  -1.3803024e+03
   3.6871667e+02  -1.3800432e+03
   3.6874167e+02  -1.3797410e+03
   3.6876250e+02  -1.3798130e+03
   3.6878750e+02  -1.3802985e+03
   3.6880833e+02  -1.3807609e+03
   3.6883333e+02  -1.3811538e+03
   3.6885417e+02  -1.3812875e+03
   3.6887917e+02  -1.3812852e+03
   3.6890000e+02  -1.3812206e+03
   3.6892083e+02  -1.3810727e+03
   3.6894583e+02  -1.3807983e+03
   3.6896667e+02  -1.3806976e+03
   3.6899167e+02  -1.3809182e+03
   3.6902500e+02  -1.3813194e+03
   3.6904583e+02  -1.3815106e+03
   3.6907083e+02  -1.3816981e+03
   3.6909167e+02  -1.3820650e+03
   3.6911667e+02  -1.3829205e+03
   3.6913750e+02  -1.3837074e+03
   3.6916250e+02  -1.3843811e+03
   3.6918333e+02  -1.3848652e+03
   3.6920833e+02  -1.3857047e+03
   3.6922917e+02  -1.3864785e+03
   3.6925000e+02  -1.3870721e+03
   3.6927500e+02  -1.3871357e+03
   3.6929583e+02  -1.3867255e+03
   3.6932083e+02  -1.3862935e+03
   3.6934167e+02  -1.3861586e+03
   3.6936667e+02  -1.3859042e+03
   3.6938750e+02  -1.3854987e+03
   3.6941250e+02  -1.3850426e+03
   3.6943333e+02  -1.3848455e+03
   3.6945833e+02  -1.3848396e+03
   3.6947917e+02  -1.3847426e+03
   3.6950417e+02  -1.3842840e+03
   3.6952500e+02  -1.3837787e+03
   3.6954583e+02  -1.3834766e+03
   3.6957083e+02  -1.3834719e+03
   3.6959167e+02  -1.3835324e+03
   3.6961667e+02  -1.3834698e+03
   3.6963750e+02  -1.3833426e+03
   3.6966250e+02  -1.3834133e+03
   3.6968333e+02  -1.3837964e+03
   3.6970833e+02  -1.3842949e+03
   3.6972917e+02  -1.3844271e+03
   3.6975417e+02  -1.3844113e+03
   3.6977500e+02  -1.3845274e+03
   3.6979583e+02  -1.3847102e+03
   3.6982083e+02  -1.3846920e+03
   3.6984167e+02  -1.3844480e+03
   3.6986667e+02  -1.3841692e+03
   3.6988750e+02  -1.3842410e+03
   3.6991250e+02  -1.3846752e+03
   3.6993333e+02  -1.3849877e+03
   3.6995833e+02  -1.3850123e+03
   3.6997917e+02  -1.3848966e+03
   3.7001250e+02  -1.3849022e+03
   3.7003750e+02  -1.3844275e+03
   3.7005833e+02  -1.3834318e+03
   3.7008333e+02  -1.3819582e+03
   3.7010417e+02  -1.3807438e+03
   3.7012500e+02  -1.3795714e+03
   3.7015000e+02  -1.3782105e+03
   3.7017083e+02  -1.3771492e+03
   3.7019583e+02  -1.3761592e+03
   3.7021667e+02  -1.3757386e+03
   3.7024167e+02  -1.3758025e+03
   3.7026250e+02  -1.3756950e+03
   3.7028750e+02  -1.3752681e+03
   3.7030833e+02  -1.3749365e+03
   3.7033333e+02  -1.3747697e+03
   3.7035417e+02  -1.3746086e+03
   3.7037917e+02  -1.3741091e+03
   3.7040000e+02  -1.3735900e+03
   3.7042083e+02  -1.3731964e+03
   3.7044583e+02  -1.3730093e+03
   3.7046667e+02  -1.3730457e+03
   3.7049167e+02  -1.3729284e+03
   3.7051250e+02  -1.3726167e+03
   3.7053750e+02  -1.3721478e+03
   3.7055833e+02  -1.3717954e+03
   3.7058333e+02  -1.3714418e+03
   3.7060417e+02  -1.3712624e+03
   3.7062917e+02  -1.3714039e+03
   3.7065000e+02  -1.3717913e+03
   3.7067083e+02  -1.3722958e+03
   3.7069583e+02  -1.3727495e+03
   3.7071667e+02  -1.3727663e+03
   3.7074167e+02  -1.3724503e+03
   3.7076250e+02  -1.3721181e+03
   3.7078750e+02  -1.3718974e+03
   3.7080833e+02  -1.3718629e+03
   3.7083333e+02  -1.3719701e+03
   3.7085417e+02  -1.3721692e+03
   3.7087917e+02  -1.3724761e+03
   3.7090000e+02  -1.3726436e+03
   3.7092083e+02  -1.3725133e+03
   3.7094583e+02  -1.3719610e+03
   3.7096667e+02  -1.3714676e+03
   3.7099167e+02  -1.3712140e+03
   3.7102500e+02  -1.3714895e+03
   3.7104583e+02  -1.3717384e+03
   3.7107083e+02  -1.3719269e+03
   3.7109167e+02  -1.3718941e+03
   3.7111667e+02  -1.3715518e+03
   3.7113750e+02  -1.3711954e+03
   3.7116250e+02  -1.3709399e+03
   3.7118333e+02  -1.3708922e+03
   3.7120833e+02  -1.3710921e+03
   3.7122917e+02  -1.3715936e+03
   3.7125000e+02  -1.3724137e+03
   3.7127500e+02  -1.3735581e+03
   3.7129583e+02  -1.3744751e+03
   3.7132083e+02  -1.3752522e+03
   3.7134167e+02  -1.3756285e+03
   3.7136667e+02  -1.3758791e+03
   3.7138750e+02  -1.3759445e+03
   3.7141250e+02  -1.3759293e+03
   3.7143333e+02  -1.3759539e+03
   3.7145833e+02  -1.3761288e+03
   3.7147917e+02  -1.3762556e+03
   3.7150417e+02  -1.3761619e+03
   3.7152500e+02  -1.3759867e+03
   3.7154583e+02  -1.3758706e+03
   3.7157083e+02  -1.3757598e+03
   3.7159167e+02  -1.3755600e+03
   3.7161667e+02  -1.3752776e+03
   3.7163750e+02  -1.3750456e+03
   3.7166250e+02  -1.3749684e+03
   3.7168333e+02  -1.3752007e+03
   3.7170833e+02  -1.3755038e+03
   3.7172917e+02  -1.3755495e+03
   3.7175417e+02  -1.3755287e+03
   3.7177500e+02  -1.3756177e+03
   3.7179583e+02  -1.3756929e+03
   3.7182083e+02  -1.3756713e+03
   3.7184167e+02  -1.3755292e+03
   3.7186667e+02  -1.3751480e+03
   3.7188750e+02  -1.3748385e+03
   3.7191250e+02  -1.3747304e+03
   3.7193333e+02  -1.3748328e+03
   3.7195833e+02  -1.3748886e+03
   3.7197917e+02  -1.3747839e+03
   3.7201250e+02  -1.3745385e+03
   3.7203750e+02  -1.3728896e+03
   3.7205833e+02  -1.3702768e+03
   3.7208333e+02  -1.3665103e+03
   3.7210417e+02  -1.3629942e+03
   3.7212500e+02  -1.3593948e+03
   3.7215000e+02  -1.3556555e+03
   3.7217083e+02  -1.3530022e+03
   3.7219583e+02  -1.3502982e+03
   3.7221667e+02  -1.3488540e+03
   3.7224167e+02  -1.3479936e+03
   3.7226250e+02  -1.3466242e+03
   3.7228750e+02  -1.3447699e+03
   3.7230833e+02  -1.3436241e+03
   3.7233333e+02  -1.3427067e+03
   3.7235417e+02  -1.3422917e+03
   3.7237917e+02  -1.3421257e+03
   3.7240000e+02  -1.3419135e+03
   3.7242083e+02  -1.3415438e+03
   3.7244583e+02  -1.3413357e+03
   3.7246667e+02  -1.3413536e+03
   3.7249167e+02  -1.3409243e+03
   3.7251250e+02  -1.3401956e+03
   3.7253750e+02  -1.3396955e+03
   3.7255833e+02  -1.3398097e+03
   3.7258333e+02  -1.3401835e+03
   3.7260417e+02  -1.3405410e+03
   3.7262917e+02  -1.3408609e+03
   3.7265000e+02  -1.3409483e+03
   3.7267083e+02  -1.3411797e+03
   3.7269583e+02  -1.3418579e+03
   3.7271667e+02  -1.3423838e+03
   3.7274167e+02  -1.3427617e+03
   3.7276250e+02  -1.3431860e+03
   3.7278750e+02  -1.3437344e+03
   3.7280833e+02  -1.3439152e+03
   3.7283333e+02  -1.3437691e+03
   3.7285417e+02  -1.3434154e+03
   3.7287917e+02  -1.3428875e+03
   3.7290000e+02  -1.3427509e+03
   3.7292083e+02  -1.3431243e+03
   3.7294583e+02  -1.3438234e+03
   3.7296667e+02  -1.3441325e+03
   3.7299167e+02  -1.3441334e+03
   3.7302500e+02  -1.3435126e+03
   3.7304583e+02  -1.3420400e+03
   3.7307083e+02  -1.3396974e+03
   3.7309167e+02  -1.3377011e+03
   3.7311667e+02  -1.3353816e+03
   3.7313750e+02  -1.3338217e+03
   3.7316250e+02  -1.3323881e+03
   3.7318333e+02  -1.3310097e+03
   3.7320833e+02  -1.3291943e+03
   3.7322917e+02  -1.3282369e+03
   3.7325000e+02  -1.3275178e+03
   3.7327500e+02  -1.3265584e+03
   3.7329583e+02  -1.3258503e+03
   3.7332083e+02  -1.3250830e+03
   3.7334167e+02  -1.3246200e+03
   3.7336667e+02  -1.3247249e+03
   3.7338750e+02  -1.3251714e+03
   3.7341250e+02  -1.3253116e+03
   3.7343333e+02  -1.3251089e+03
   3.7345833e+02  -1.3251363e+03
   3.7347917e+02  -1.3254324e+03
   3.7350417e+02  -1.3255641e+03
   3.7352500e+02  -1.3254132e+03
   3.7354583e+02  -1.3252040e+03
   3.7357083e+02  -1.3250879e+03
   3.7359167e+02  -1.3253019e+03
   3.7361667e+02  -1.3260058e+03
   3.7363750e+02  -1.3266552e+03
   3.7366250e+02  -1.3271585e+03
   3.7368333e+02  -1.3275557e+03
   3.7370833e+02  -1.3279787e+03
   3.7372917e+02  -1.3281450e+03
   3.7375417e+02  -1.3282115e+03
   3.7377500e+02  -1.3281676e+03
   3.7379583e+02  -1.3279238e+03
   3.7382083e+02  -1.3275564e+03
   3.7384167e+02  -1.3275358e+03
   3.7386667e+02  -1.3277812e+03
   3.7388750e+02  -1.3280645e+03
   3.7391250e+02  -1.3284110e+03
   3.7393333e+02  -1.3285645e+03
   3.7395833e+02  -1.3283699e+03
   3.7397917e+02  -1.3279815e+03
   3.7401250e+02  -1.3274222e+03
   3.7403750e+02  -1.3278663e+03
   3.7405833e+02  -1.3289967e+03
   3.7408333e+02  -1.3309474e+03
   3.7410417e+02  -1.3328682e+03
   3.7412500e+02  -1.3349508e+03
   3.7415000e+02  -1.3372738e+03
   3.7417083e+02  -1.3386636e+03
   3.7419583e+02  -1.3396060e+03
   3.7421667e+02  -1.3402962e+03
   3.7424167e+02  -1.3413658e+03
   3.7426250e+02  -1.3424907e+03
   3.7428750e+02  -1.3433290e+03
   3.7430833e+02  -1.3434412e+03
   3.7433333e+02  -1.3432518e+03
   3.7435417e+02  -1.3432021e+03
   3.7437917e+02  -1.3433813e+03
   3.7440000e+02  -1.3434992e+03
   3.7442083e+02  -1.3434848e+03
   3.7444583e+02  -1.3436261e+03
   3.7446667e+02  -1.3440083e+03
   3.7449167e+02  -1.3442808e+03
   3.7451250e+02  -1.3439376e+03
   3.7453750e+02  -1.3431248e+03
   3.7455833e+02  -1.3426877e+03
   3.7458333e+02  -1.3427906e+03
   3.7460417e+02  -1.3432125e+03
   3.7462917e+02  -1.3434897e+03
   3.7465000e+02  -1.3433478e+03
   3.7467083e+02  -1.3432721e+03
   3.7469583e+02  -1.3437078e+03
   3.7471667e+02  -1.3440505e+03
   3.7474167e+02  -1.3438122e+03
   3.7476250e+02  -1.3434131e+03
   3.7478750e+02  -1.3433087e+03
   3.7480833e+02  -1.3434793e+03
   3.7483333e+02  -1.3436642e+03
   3.7485417e+02  -1.3437697e+03
   3.7487917e+02  -1.3440280e+03
   3.7490000e+02  -1.3444733e+03
   3.7492083e+02  -1.3450630e+03
   3.7494583e+02  -1.3454922e+03
   3.7496667e+02  -1.3453712e+03
   3.7499167e+02  -1.3449234e+03
   3.7502500e+02  -1.3447597e+03
   3.7504583e+02  -1.3457665e+03
   3.7507083e+02  -1.3478663e+03
   3.7509167e+02  -1.3500357e+03
   3.7511667e+02  -1.3529633e+03
   3.7513750e+02  -1.3555461e+03
   3.7516250e+02  -1.3583493e+03
   3.7518333e+02  -1.3601292e+03
   3.7520833e+02  -1.3617343e+03
   3.7522917e+02  -1.3627185e+03
   3.7525000e+02  -1.3636558e+03
   3.7527500e+02  -1.3642977e+03
   3.7529583e+02  -1.3642155e+03
   3.7532083e+02  -1.3637087e+03
   3.7534167e+02  -1.3632861e+03
   3.7536667e+02  -1.3628633e+03
   3.7538750e+02  -1.3626672e+03
   3.7541250e+02  -1.3628354e+03
   3.7543333e+02  -1.3632742e+03
   3.7545833e+02  -1.3639377e+03
   3.7547917e+02  -1.3640220e+03
   3.7550417e+02  -1.3632287e+03
   3.7552500e+02  -1.3621824e+03
   3.7554583e+02  -1.3613287e+03
   3.7557083e+02  -1.3609263e+03
   3.7559167e+02  -1.3609716e+03
   3.7561667e+02  -1.3612352e+03
   3.7563750e+02  -1.3614684e+03
   3.7566250e+02  -1.3618724e+03
   3.7568333e+02  -1.3624755e+03
   3.7570833e+02  -1.3630978e+03
   3.7572917e+02  -1.3629472e+03
   3.7575417e+02  -1.3622538e+03
   3.7577500e+02  -1.3620740e+03
   3.7579583e+02  -1.3623705e+03
   3.7582083e+02  -1.3625050e+03
