       726457.1091980257         178001.462899616       -51395.71580777616       -6747.168150822926         2461.27935788987        223.5024283285113        256.0791863116519        346.5182153787671        76.86243293900843        18665.62513342796       -461941.0744671737       -492535.9870021325        200302.6418751056       -56262.85650668848       -4818.116717199894        173.1498360148144        224.2014309948401       -2104.806474785864       -2899.500720990704        5452.412179541384       -2600.934440050041        15843.42577816062        -26740.2496246498        159487.5630114614       -347379.6925094163        123870.4308829074        975.1604036689807        683.7632850040972        71.36178254389949       -4375.274189905826       -33182.22171090238       -2023.385052178172        77475.45785058753       -6965.480116934375        298.6554519266487        874.1680377767548        307.9521216968031        16927.46056169821        2192.500807106211        4.030163228838435       -93.92990084029508        11492.64591328358       -42041.18116405726        600.8316897515078        341.9194846733406    1.862568556211762e-06 
       177869.6322299562        701672.5071656494       -480468.4529321375       -62920.77527669462        18944.66744325219       -4701.852879754193        271.1915026416397        369.3702975987642         393.413483142927        205641.8283091964       -447381.4220908378       -55978.70285769287        21714.13676820483       -7205.839368354702       -174.0713421765346       -40.99820528544513       -131.7500720846052        169.3655548429362        4462.027681898911       -14514.85134822777        1024.244980443078        5757.119260915514        13646.14874456956       -268407.7026522476        137598.9418888749       -39337.00218261986       -34.22600489697098        437.7353345830143        1306.670413269992         2650.68958121576        31518.82614030611       -484.8045833030162        37568.61323977615       -20773.17860611157        230.7618219008203       -369.3101053500142        1983.581758188549        2237.929087788545        764.5256037522215       -300.4947030778882         663.012200595349       -1386.168546810199        38529.04603531284       -1193.006483055182       -1542.007089328674    5.451972139996365e-05 
       -51674.5621473102       -480801.0640089089        735865.8691525219        187632.5124867421       -51977.53204076836         16907.8738485074        210.2704884362236        160.3884135468373        251.5404819703843       -482174.9501153021        186780.6302026697        16989.60795020842       -5476.958305533884        2293.508839020692        423.1528258137583        476.8147823779025         2392.40639864343        409.1418301538952       -38003.63603009698       -33515.45879179398        5137.598061804908        161052.0499059083       -2946.917696523224        161915.6496560929       -38338.88252985196        13534.51941595649        13854.53864296322         789.539849804927       -390.6816217135338       -2232.801691732502        96277.38726919182       -555.2229258719497       -32734.45554650881        5091.510003504785        248.3664423436782        933.9602523781743        -5518.99655654926        64.85985865164335        51.86145190449851       -2404.773624109946       -248.4117846813381        1046.691251913001       -378977.2672686834       -717.5501679868307       -1998.734938927262    5.756292388560174e-05 
      -6695.193038090377       -62514.68639277526        186995.2261658396        686618.0974378246       -461652.5768103785        199262.4468209328        -5254.48691188018       -366.7595042444275        611.8596843523769        -448062.749706794        23492.52412738241         2127.66120845249       -217.5468263307391        421.9453644375243        240.1368875062756        91.44533833088863        21924.93675911436       -94.93780009673767       -68492.02800463166        61905.04673256823       -19191.65472764041       -172896.0239724545        647.7879651943396       -27473.97287947324        7471.493931400867       -414.8747682316948        55863.17217786361        574.2054603956573        639.7059149471113       -1588.177256195707        -1110.30540550478       -1862.225651535015       -5886.620641984993        9.657357544264451        1936.030702066036         1408.52431235148       -66197.76721341652        225.7846209354475        478.7804929955191       -8594.820409803158       -313.1063388324199        934.3195920555764         103443.259476494       -93.79517452688651        1753.659947315214    2.242374556218524e-05 
       2530.350878280718        18637.18844098934       -51389.49439749777       -461627.0282923029        724576.2118118941       -490410.0941137788        16678.08153561484        2312.438017338564       -62.47517344039705        177658.9935896403       -6677.035595473494        77.42625417101623        324.4520723214202        385.3330011377361        476.2532324278541        332.3815087866015       -56007.52072697781        178.9471744579889       -346795.5606702297        77150.54631411438       -6766.940163466771        160088.6681995953        222.8663638031187        16262.12442740557       -3268.452702712272        785.5864603020437        123315.0888776865       -2085.696038953057        12089.18929490759       -126.9133377236378       -33458.46575493382       -77.97463573884681        5414.889172507214       -2122.039310072105       -4732.129335383541       -237.2156073220862        199838.2034780361        169.1012791691576        69.71013911437873       -27512.99973141506        1383.506317060746        76.58105437813424       -42172.30472144764       -1446.476525761866       -3973.985009337609    7.533522328745112e-05 
      -3.173051712144797        -4678.50632110588        16642.98696642955        199441.1656165463        -490326.445809242        725440.6411968038       -51429.19284169997       -6682.836367431162        2395.506900557925       -55901.92747927555        2193.753189607293        322.4327093110774        212.8344493242188        131.9062370680065        12.34259977575932        110.1879834132214        177849.4307694164        692.0618570068641        123077.9906149101       -6906.631355501361        77475.70996983944       -26670.61554591674        526.7240376065594       -2608.609758167592        670.7303233771388        705.9209417671123       -347170.2062021802        16198.70025033134        -42900.3365580608       -73.16209554403834       -4007.119966450554        5485.092984274347        24.57769830554654       -1671.210525489077        18664.87060344762       -2381.385695690924       -462796.1041427538        499.7369532820211        552.5180804594924        161295.4556247474        -250.759534236666        115.9343995094762        11686.34523713842       -2105.706607353082       -33741.15923334821    2.041838836580125e-05 
       353.6957611817327        208.2353092747503        288.3825533839294       -5493.865071022509        16748.79465941339       -51909.86564617211        737885.5285436109        186928.6414858607       -51659.28150447865        2270.821064380433        220.7846755658846        258.3100602751675        90.91443625674511        453.2664039401716        2287.442592508042        16983.59107653011       -483077.9711529084        -2601.71194987326        15007.03473115716          3467.4286765344       -32079.31755625675       -2848.428971019116        486.4177268594754        1344.461978440924       -172.3176588660467        564.8047629107652       -38728.62249454231        162387.4174286401       -380420.4682318294         -2682.5355214521       -669.3705622358408       -32854.63134252508       -1503.378855975228        59.12494949527808       -481078.8846135833       -38696.19199581328        187910.8199872184        145.4478229602021       -5559.057825116931        160950.0757473775        13833.31899450175        429.8006795112407       -522.6687043173538        5241.292416726476        95824.54677500531    2.214415626067202e-05 
       67.75892450590287        493.0191064410386        93.91805376221754       -115.7003564867564        1750.943889099017        -6366.34414364871        186536.7938092659        685226.1994439508        -461706.448495984        574.2475546854644        297.4123841714298        514.1283403931747       -416.5187695033524        2053.296478915362        21709.39256121918        199785.6732695529       -62518.64206446895        -9053.59787430432        1458.480657343889       -1381.471300067253       -4912.495749282666        235.6524599028894        239.5693097276069       -266.5890983085094        1049.365287412285        1145.602826146667        5888.077371796285       -171712.2754515064        104065.9572787108        1399.482079102273        474.3207580558166        62612.23781806028       -1502.295411551243        -1806.50361915455       -447190.2893314694       -68976.27805852499        23291.91360613793       -5240.686343611965       -65962.22020345477       -27136.64916164062        55429.02697318869        1386.796811005528        -78.1756199287983       -18657.67279919309       -2746.692647362933   -1.543327161462183e-05 
       428.7148947345171        225.6758451274067         403.432802320089         372.041598027545        416.6554519354147        2164.186505910606       -51592.57615058205       -461941.2432093542        726697.8392074419        109.6552282442957        244.2213781426993       -35.32836988428397        2195.130937608036       -4808.009180081231       -56335.47660634716       -492788.6662558314        18818.28280107341       -26568.49847430363       -1174.053251258072        -1479.34454067339        4837.265482515166        864.5491255601032       -2003.962825436783        804.9972370218403       -188.9323219642085        415.1762092153245       -1155.550836643981        160105.2686707766       -42532.85354096926       -4178.231050867509       -1100.986344169427        76381.84066728226       -640.2962549280768        88.27148928987339        177880.9532240275       -346818.8819397022       -6548.160323434478        16969.34722617267        200310.9650362425        15203.81425545144        123924.3440705698        11259.03747996453        319.0513405724337       -7029.896114944906       -32399.14071355343    8.520192221700819e-05 
       18972.18992443817        205891.0036026313        -482137.464055551       -448625.4220453394        178155.7156581165       -55941.94222653816        2068.210337412177         617.993029819045        134.8744513611385        703173.6184233479       -62894.26996121198       -4870.587628482157        2097.313869211275       -77.17926405509282        159.7947093830579        251.2735218116856       -7259.543239250324        475.0414026725198        137551.5775888729        37822.75320025899       -20396.18101883001       -267445.4198282801        76.09602159837563        4676.271968937338        4771.874246821745       -188.0858007777356       -39800.58757225084        215.3045649125471       -165.2598439964316       -1428.536746374843        31154.47448771854        -1996.81658913122       -14774.10749573202        1352.319515852189       -20.50414136503935       -257.0068273744524        21904.34962386729          348.13722934371        379.5982804826285        12792.55726614616        713.0612260084156        389.8943278804906        39674.49215987275       -153.7278577745155        2669.756202616885    1.607201748789273e-05 
