   5.4363501153564255e+05   1.1721228425806570e+05  -2.6181158469698970e+04  -1.3913917646023581e+03   1.1684011310875339e+03  -3.2648555993342598e+01   4.1295264314616719e+02   3.9750080696885561e+02   6.0647439519504951e+02   8.0045706265122744e+03  -3.3461443799504818e+05  -3.4813583311056858e+05   1.2582139806891519e+05  -2.7488049752734289e+04  -1.3968795578860791e+03  -8.9612364439250086e+01   3.5097343387170258e+02   1.6673460132436080e+03  -6.2305247935147054e+02   5.4204151243578963e+02  -1.4289073669353490e+03   2.2884347633037542e+03   3.0892385699315619e+03   7.9996679453666438e+04  -2.1999343393041461e+05   4.6251348846286470e+04   1.1432280935408601e+03   7.2620887513516573e+02  -2.7212851443555883e+02  -6.4014022484119178e+03  -1.1007538203592299e+04  -4.1305379325744428e+02   3.9273473902014492e+04   9.5074225165371990e+03   1.7233741632271810e+02  -7.2502151715828222e+02   2.7254377951629249e+02   7.9164701531250239e+03   9.2011441322946121e+02   3.3558694061175908e+02   1.0747428498235490e+03  -1.4878240065513139e+03  -1.0090644306925389e+04  -4.4215244259094652e+02  -5.3062330624381684e+02
   1.1678212952907280e+05   5.3123413565455179e+05  -3.4256637307022669e+05  -2.8926373042362731e+04   7.8554799018562326e+03  -1.4582292086657219e+03   4.8002056045972859e+02   1.7269905587796890e+02   2.6624612194204559e+02   1.2780633295467911e+05  -3.2721581603314780e+05  -2.7185528639026099e+04   8.3424290162985380e+03  -1.6712887074243811e+03   3.1800069429017640e+02   3.2835080557055522e+02   1.7488041757851170e+02   5.6282050504102517e+02  -3.1563161784463150e+03  -9.5137938323703420e+03  -8.1781416622898632e+01   1.8872248543249760e+04   4.2831626539014633e+03  -1.7856682716642250e+05   7.5123935604135142e+04  -1.2990828946880500e+04   2.2002881320927372e+03   1.2957283177018689e+02  -3.5740731785755088e+02   7.1007646080092672e+02   2.6889066704457800e+04  -1.5480238616480581e+03   2.2305126996682571e+04  -9.5837499146401788e+03   5.0467747193017749e+02   6.7413365065480502e+02   9.2171050989123978e+02   1.2454073388749921e+03   1.7052775868514979e+02   1.0812661962645571e+02   4.0149309240944422e+02  -1.1665397196705931e+03  -2.2228105388361491e+03  -7.5974765903336811e+02   1.2335596861518390e+02
  -2.5996105782664930e+04  -3.4265811201637442e+05   5.4763477234727365e+05   1.2093889594816860e+05  -2.6317830492089339e+04   8.0300617853780004e+03  -3.0097842539255731e+02   4.0357067820711927e+02   3.1814278271960211e+02  -3.4369668866837648e+05   1.2035057396015560e+05   7.9422531208600840e+03  -1.6204264637077540e+03   1.3197755103404450e+03   3.8815429874752408e+02   2.4922204891102231e+02   1.3764951843973281e+03   4.8905432780375122e+01  -5.3529881967028196e+03  -5.2683951925857982e+03  -1.5273544605156760e+03   7.3275856233419661e+04   5.0066854179594878e+02   7.4400381256953173e+04  -5.9830371414638303e+03   4.9706546457646073e+02   1.9425158952630949e+02   9.0035800621461021e+01   1.7220760486592990e+03  -9.8754380126134765e+02   4.7098223779733118e+04  -1.1431503800430070e+02  -5.5800511478608496e+03  -2.2903125583887381e+03   2.8755207710438663e+02   3.1193274253699201e+01  -1.5620878130928450e+03  -3.0860499106446241e+02   4.2682379605240197e+02  -4.4288922418968582e+01   1.5821069608609099e+02   1.3275507149149830e+03  -2.3697097472668381e+05  -5.9717060211482567e+02  -1.8273329582757960e+03
  -1.4732634337481650e+03  -2.8926770075893761e+04   1.2095197091981680e+05   5.2403839459916390e+05  -3.3422256874852709e+05   1.2552664987752390e+05  -1.3485006499668270e+03   3.4488279560772031e+02   2.2666276804461091e+02  -3.2789983782902022e+05   8.2787214289490112e+03   9.5321109675408843e+02   3.3311808226506582e+02   3.3091158754325079e+02   4.0381680071602932e+02   4.8975850437655481e+02   8.1944431995695868e+03   5.4336128431511315e+02  -6.2317380697064291e+04   3.9076309120302190e+04  -5.8655554674602072e+03  -1.2332038486844119e+05   3.1912286417417999e+02  -1.0724959188374680e+04   3.9855428988025460e+03  -4.1772189992073618e+02   4.0208354025200271e+04  -1.2251186781872730e+02   3.0859546065700320e+03  -8.1262459101193690e+02   5.2472251174594021e+03  -5.5824779469142959e+02  -6.5487042331894700e+03   3.9786764330958982e+02   7.7382470892566107e+02   4.4769915751700142e+02  -2.9739791462095611e+04   2.4734845860231781e+02   1.1367265636445519e+02  -7.7092064097729572e+03   3.8801049248068011e+00   1.4047851637420169e+02   6.0059190681319153e+04  -6.6095784077260214e+02  -1.9972215809060799e+03
   1.5626706856220330e+03   8.0129284395359900e+03  -2.6164686944258199e+04  -3.3418722340632009e+05   5.4259458308275277e+05  -3.4731355110021168e+05   8.0196629683218598e+03   1.1101920027010201e+03  -1.4301736094482479e+02   1.1698640723616289e+05  -1.6404914967838581e+03  -2.3247471717209010e+02   3.8255578329420308e+02   2.8268669376787881e+02   9.9608981921841405e+01   5.3008515957263626e+02  -2.7354283588721621e+04   2.2197630970882159e+02  -2.2054622866491691e+05   3.9957620683430723e+04   8.8303900805902267e+03   8.0349231921790168e+04   1.0544095051693880e+02   2.6318391114412439e+03  -1.2905318738328961e+03   1.3278762776042911e+03   4.6552325463900423e+04   1.8183844266068579e+03  -1.7397162764028619e+03  -8.9596755550748003e+02  -1.1939106798715860e+04  -2.4779097817409090e+02   1.1618563697900081e+03  -1.2676432110526291e+03  -1.5408683547119019e+03   6.0569518473647804e+02   1.2571334991553500e+05   3.4659598022568480e+02   4.5690173048672659e+02   3.0781647165945310e+03  -9.0870578461614059e+01   5.9862400692646952e+02  -9.9120218534665510e+03  -7.2951681142206689e+02  -6.0585567722844116e+03
  -2.2654249343022090e+02  -1.6663202661902319e+03   8.0122988042166617e+03   1.2549221156921070e+05  -3.4725921795248659e+05   5.4317047531698016e+05  -2.6247188961114160e+04  -1.5476570376631039e+03   1.3807489254140960e+03  -2.7277999276292809e+04   1.1742315151128150e+03   6.1923645791576018e+02   3.0694613859996019e+02   2.6511401279283382e+02   5.1886207720313814e+02  -5.3016264783360377e+01   1.1710695910810230e+05   1.3668199324256420e+02   4.6729696040613053e+04   8.5695863416380707e+03   4.0096540507353027e+04   2.8535814842971959e+03   1.9771574590492131e+02   1.8596281750236119e+03   6.9059446169020612e+02  -1.4160615525536201e+02  -2.2047400332125189e+05   2.5871862639539818e+03  -9.6732816175504613e+03  -7.1578100962859480e+02  -5.8031713209407490e+03   9.3603899129550155e+02  -5.6152436283210591e+02  -5.0517533505588648e+02   7.8873879125422018e+03  -1.0098365661608300e+03  -3.3492382133370388e+05   2.3472692274342720e+02   1.1928051597525250e+02   8.0278076807765654e+04   1.4546031303950190e+03   2.1583304036979010e+02  -1.6504520799509121e+03  -1.4831211898411329e+03  -1.1728595686941600e+04
   2.2016870703563470e+02   2.5882029924458038e+02  -6.2297414283468243e+01  -1.4026934620973479e+03   7.8411600480305842e+03  -2.6400326618847270e+04   5.4890113042842550e+05   1.2051683602821879e+05  -2.6226592115665491e+04   1.1749317685243620e+03   5.1437473867531025e+02   3.4235850923029648e+02   3.1754426886354298e+02   5.7316854979590607e+02   1.3343639850395500e+03   8.0314370237005623e+03  -3.4457013370595011e+05   2.4523313174046049e+02   2.5572217095908849e+02  -1.3655438605794441e+03  -5.9793611081171975e+03   1.1449683604459280e+02  -3.1464607356397391e+02   1.1631316738152240e+01   5.2221120564990997e+01   3.0909256955079400e+02  -5.0116869166056786e+03   7.3517303263525479e+04  -2.3717275168206729e+05  -1.2708901345084810e+03  -1.2437886359449190e+03  -6.0370159055594122e+03  -6.5450650744244012e+02  -3.8142176798748909e+02  -3.4262261017856607e+05  -5.1072624885904006e+03   1.2140620633664780e+05  -3.8316197068762449e+02  -1.5757615039769839e+03   7.2768980339615606e+04  -5.7890763107330713e+01   1.6308771700515711e+03   1.3202989605027569e+03  -1.3830526059931160e+03   4.7645825119351321e+04
   2.5512057291643580e+02   1.1141101858742699e+02   4.2040429911499808e+02   4.8341713648857331e+02   9.1064860614304416e+02  -1.6250180552688139e+03   1.2051695309377150e+05   5.2313843035191059e+05  -3.3430151122812083e+05   1.3601514865501761e+02   4.5760531725735649e+02   2.8282806777677803e+02   4.3692553738392229e+02   8.7541343105800661e+02   8.4348256432383041e+03   1.2585579046570080e+05  -2.8946613029459801e+04  -7.1470210096891897e+03  -7.1530516908806021e+02   3.9060971049682479e+02  -6.1063433512259180e+03   2.2505622664782999e+02  -5.3209499912760111e+02   2.8628475246403468e+02   1.8727434743082361e+02   3.3851055738986361e+02   4.5574868301426504e+03  -1.2260965269361821e+05   6.0629530037367993e+04  -1.7028223710993520e+03  -9.2064061669530747e+02   3.8258366563433170e+04  -8.1209232493204036e+02  -4.4830058263579491e+02  -3.2720151238291321e+05  -6.2208696065572323e+04   8.5481765099057102e+03  -1.5795229702186559e+03  -3.0153632756424020e+04  -1.2126558251964230e+04   4.0301480371825332e+04   3.2529877001326322e+03   4.9461974953389108e+02  -6.4488809176451869e+03   5.8173527355470542e+03
   6.6742818440996780e+02   3.7879357413653628e+02   2.4780549487587271e+02   1.7276070472155700e+02   3.0283361344054359e+01   1.3356879066781180e+03  -2.6226536304028530e+04  -3.3406667835415312e+05   5.4338590139590402e+05   3.4177814945848701e+02   1.3161150025959250e+02  -1.6322662448843951e+02   1.0547522815214720e+03  -1.5930815889508990e+03  -2.7598790941879899e+04  -3.4813973658518418e+05   7.8599973802382756e+03   3.1745065501983772e+03   1.2485985955331200e+03  -1.6058013985354050e+03   1.1042824663107460e+03   7.1133975201559224e+02   2.0941980590111029e+03   6.8275747399684769e+02  -2.1501064942624180e+02   5.2959000067603847e+02  -1.2776495073487681e+03   7.9559110300225235e+04  -9.4090986267447825e+03  -6.1165221736231179e+03  -8.4337717470484404e+02   4.0122551495711210e+04  -7.2853879919816791e+02  -7.0470696919273905e+01   1.1706513569111731e+05  -2.2064028926338191e+05  -1.5104961688021990e+03   8.1399710073184106e+03   1.2592033231792451e+05   2.8854859282437060e+03   4.6888023592794110e+04  -2.0743922725750781e+03  -2.1632685730362940e+01   8.8020568318059195e+03  -1.2167912055319521e+04
   7.8687278718808957e+03   1.2797084600504780e+05  -3.4384057439101260e+05  -3.2791543152019911e+05   1.1702000200011789e+05  -2.7237416612148241e+04   1.0838255845908350e+03   3.9650351032514664e+01   4.3278948673960798e+02   5.3239117747093900e+05  -2.8852012236303479e+04  -1.5348839961083829e+03   9.6622196025891026e+02   8.8864486907106766e+01   3.3854598003480169e+02   2.1728360478212929e+02  -1.5740432828774531e+03  -2.9140384664977319e+01   7.4108718330188858e+04   2.2537623309200651e+04  -1.0633540273305531e+04  -1.7760470840382710e+05  -6.3008282112508823e+01   1.7846914916532729e+04  -3.2906790395081189e+03   2.3840716929879350e+03  -1.2288687380838501e+04   5.4055210732645537e+02  -1.5070797418482341e+03  -6.9223947903229237e+02   2.6320339424721380e+04  -1.2662930246947419e+03  -8.4355759330082783e+03  -2.0954940795429141e+02   4.8620853314861870e+02   5.0882114000208639e+02   8.1335274316177174e+03   4.9406050274325122e+02   2.9042811585556137e+02   4.6617021321814909e+03   4.8410609144253249e+02   3.1768847529302047e+02  -1.3952318553934831e+03  -9.6944692591699459e+02   1.7431976338709760e+03
