0.000000000000000000e+00 0.000000000000000000e+00
1.250000000000000243e-02 -6.211384218052067752e+00
2.291666666666667199e-02 -2.172348810905588223e+01
3.541666666666667268e-02 -5.340043669820781957e+01
4.583333333333334397e-02 -8.832805944183218116e+01
5.833333333333335508e-02 -1.371969493010466579e+02
6.875000000000001943e-02 -1.811512093076499923e+02
8.125000000000001665e-02 -2.355097578036891548e+02
9.166666666666668795e-02 -2.829627071857420333e+02
1.041666666666666990e-01 -3.457600720615998853e+02
1.145833333333333703e-01 -4.045291942642372192e+02
1.250000000000000278e-01 -4.684021652153099353e+02
1.374999999999999556e-01 -5.517764869808486310e+02
1.479166666666665575e-01 -6.249605044606076945e+02
1.604166666666664853e-01 -7.118403962221723305e+02
1.708333333333330872e-01 -7.792702278495717110e+02
1.833333333333330151e-01 -8.509384948355904044e+02
1.937499999999996170e-01 -9.016407829426399303e+02
2.062499999999995448e-01 -9.512413256647641902e+02
2.166666666666661467e-01 -9.842077000950396268e+02
2.291666666666660745e-01 -1.015926571556833551e+03
2.395833333333326765e-01 -1.039076271720987279e+03
2.520833333333326043e-01 -1.071235454460147366e+03
2.624999999999992339e-01 -1.100171523628969453e+03
2.729166666666658081e-01 -1.127228908161310983e+03
2.854166666666657637e-01 -1.151429181194283046e+03
2.958333333333323378e-01 -1.162600352969433743e+03
3.083333333333322934e-01 -1.166476491191272089e+03
3.187499999999988676e-01 -1.165177621642356598e+03
3.312499999999988232e-01 -1.164538902555369305e+03
3.416666666666653973e-01 -1.169641264303883872e+03
3.541666666666653529e-01 -1.185141287380665062e+03
3.645833333333319271e-01 -1.205082550796160604e+03
3.770833333333318826e-01 -1.233887184140882255e+03
3.874999999999984568e-01 -1.257494468575184783e+03
3.979166666666650864e-01 -1.277213796149624613e+03
4.104166666666649865e-01 -1.291631288721412602e+03
4.208333333333316162e-01 -1.296841733350014920e+03
4.333333333333315163e-01 -1.300217753012620051e+03
4.437499999999981459e-01 -1.304778776253998785e+03
4.562499999999980460e-01 -1.315437085225057899e+03
4.666666666666646757e-01 -1.329857103969402260e+03
4.791666666666645757e-01 -1.352719910094974921e+03
4.895833333333312609e-01 -1.372008998979703620e+03
5.020833333333312165e-01 -1.388612955383353437e+03
5.124999999999977351e-01 -1.394805845632291721e+03
5.229166666666643648e-01 -1.395346161847127860e+03
5.354166666666643204e-01 -1.389967700264515088e+03
5.458333333333309501e-01 -1.383702143490869275e+03
5.583333333333307946e-01 -1.379405703758074878e+03
5.687499999999974243e-01 -1.381111657765618929e+03
5.812499999999973799e-01 -1.388885598536573752e+03
5.916666666666638985e-01 -1.397917776234046414e+03
6.041666666666638541e-01 -1.408944838308201042e+03
6.145833333333304838e-01 -1.415590880269004856e+03
6.270833333333304394e-01 -1.417685827220403326e+03
6.374999999999969580e-01 -1.415100966657012577e+03
6.479166666666635876e-01 -1.411907745964729656e+03
6.604166666666635432e-01 -1.410243560647876166e+03
6.708333333333301729e-01 -1.413028472448631192e+03
6.833333333333300175e-01 -1.422153139861834688e+03
6.937499999999966471e-01 -1.432593002663556490e+03
7.062499999999966027e-01 -1.443979571661896216e+03
7.166666666666632324e-01 -1.449552682185523281e+03
7.291666666666630769e-01 -1.450274363857415437e+03
7.395833333333297066e-01 -1.446641876702332638e+03
7.520833333333296622e-01 -1.439362992764183446e+03
7.624999999999962919e-01 -1.433474331516032407e+03
7.729166666666628105e-01 -1.430639416019219652e+03
7.854166666666627661e-01 -1.431209139475659185e+03
7.958333333333293957e-01 -1.434320299110679571e+03
8.083333333333293513e-01 -1.439240702742000849e+03
8.187499999999958700e-01 -1.441679831906402114e+03
8.312499999999958256e-01 -1.439639428796826905e+03
8.416666666666624552e-01 -1.433658986462611665e+03
8.541666666666624108e-01 -1.424079206834006527e+03
8.645833333333289294e-01 -1.417215089709353379e+03
8.770833333333288850e-01 -1.413944455508349392e+03
8.874999999999955147e-01 -1.417129949522961169e+03
8.979166666666621444e-01 -1.425854403217018444e+03
9.104166666666619889e-01 -1.438817029890802814e+03
9.208333333333286186e-01 -1.447847444891400528e+03
9.333333333333285742e-01 -1.453165087503112318e+03
9.437499999999952038e-01 -1.451489434447420535e+03
9.562499999999950484e-01 -1.442715071241439546e+03
9.666666666666616781e-01 -1.433009678264294052e+03
9.791666666666616337e-01 -1.423955495343948542e+03
9.895833333333282633e-01 -1.421042032204089764e+03
1.012499999999999956e+00 -1.428117810929993539e+03
1.022916666666666696e+00 -1.432969573276399842e+03
1.035416666666666652e+00 -1.429078632017677592e+03
1.045833333333333393e+00 -1.414907876804123362e+03
1.058333333333333348e+00 -1.386784488379428922e+03
1.068750000000000089e+00 -1.357606572107773445e+03
1.081250000000000044e+00 -1.321357404867606874e+03
1.091666666666666785e+00 -1.294920955022115777e+03
1.104166666666666741e+00 -1.271954146572587888e+03
1.114583333333333259e+00 -1.259312407241951860e+03
1.125000000000000222e+00 -1.248327735491911881e+03
1.137499999999999956e+00 -1.233071310907436555e+03
1.147916666666666696e+00 -1.215011113833869331e+03
1.160416666666666652e+00 -1.184563295123107991e+03
1.170833333333333171e+00 -1.153749536142184070e+03
1.183333333333333126e+00 -1.116808224304967553e+03
1.193749999999999645e+00 -1.091571761903874176e+03
1.206249999999999600e+00 -1.072399833176353695e+03
1.216666666666666341e+00 -1.066587231464472779e+03
1.229166666666666075e+00 -1.069852033653864737e+03
1.239583333333332815e+00 -1.075923823382234559e+03
1.252083333333332771e+00 -1.076282911228355488e+03
1.262499999999999289e+00 -1.067158854534847478e+03
1.272916666666665808e+00 -1.051004192613189844e+03
1.285416666666665764e+00 -1.026027701547089009e+03
1.295833333333332504e+00 -1.006331669869222424e+03
1.308333333333332460e+00 -9.913265741116139225e+02
1.318749999999998979e+00 -9.885901640283559573e+02
1.331249999999998934e+00 -9.952891132547476900e+02
1.341666666666665453e+00 -1.005260823608810824e+03
1.354166666666665408e+00 -1.016223332516239111e+03
1.364583333333331927e+00 -1.019718923791873635e+03
1.377083333333331883e+00 -1.013752229235973800e+03
1.387499999999998623e+00 -1.001954492287935523e+03
1.397916666666665142e+00 -9.889618122868524779e+02
1.410416666666665098e+00 -9.772420180181405840e+02
1.420833333333331616e+00 -9.749331907733824210e+02
1.433333333333331572e+00 -9.834007112524644754e+02
1.443749999999998312e+00 -9.974745848041501404e+02
1.456249999999998046e+00 -1.015790422377173854e+03
1.466666666666664787e+00 -1.026713142176805377e+03
1.479166666666664742e+00 -1.030542242598327903e+03
1.489583333333331261e+00 -1.025425681380084143e+03
1.502083333333331217e+00 -1.011833236227499356e+03
1.512499999999997735e+00 -9.988125119228379845e+02
1.522916666666664476e+00 -9.895495346759508948e+02
1.535416666666664209e+00 -9.860571263214202418e+02
1.545833333333330950e+00 -9.897709712385766352e+02
1.558333333333330906e+00 -9.994292397118615554e+02
1.568749999999997424e+00 -1.007406865508513533e+03
1.581249999999997380e+00 -1.010849451937551180e+03
1.591666666666663899e+00 -1.006472945580688815e+03
1.604166666666663854e+00 -9.943439441929666600e+02
1.614583333333330595e+00 -9.820154090445369093e+02
1.627083333333330328e+00 -9.697623036070453963e+02
1.637499999999997069e+00 -9.653594929868212375e+02
1.647916666666663588e+00 -9.683175688408795168e+02
1.660416666666663543e+00 -9.785469546162553343e+02
1.670833333333330062e+00 -9.889545072988984202e+02
1.683333333333330017e+00 -9.988904154148959833e+02
1.693749999999996758e+00 -1.001828933617784628e+03
1.706249999999996714e+00 -9.972305915017446978e+02
1.716666666666663232e+00 -9.884657809568858511e+02
1.729166666666663188e+00 -9.772213767008153127e+02
1.739583333333329707e+00 -9.709288899196909597e+02
1.752083333333329662e+00 -9.693885740559272790e+02
1.762499999999996181e+00 -9.733626498329052765e+02
1.772916666666662922e+00 -9.811729719218724313e+02
1.785416666666662877e+00 -9.901529090310393713e+02
1.795833333333329396e+00 -9.937302680592275692e+02
1.808333333333329351e+00 -9.914435960702879811e+02
1.818749999999995870e+00 -9.844121335798007522e+02
1.831249999999995826e+00 -9.722862278700490606e+02
1.841666666666662566e+00 -9.626949952400836992e+02
1.854166666666662300e+00 -9.566016563712904599e+02
1.864583333333329040e+00 -9.573490495036732000e+02
1.877083333333328996e+00 -9.630339629879819086e+02
1.887499999999995515e+00 -9.688559207059249729e+02
1.897916666666662033e+00 -9.736840643300201918e+02
1.910416666666661989e+00 -9.744987927192934194e+02
1.920833333333328730e+00 -9.707282705100865314e+02
1.933333333333328685e+00 -9.636871500420676284e+02
1.943749999999995204e+00 -9.585496443912803670e+02
1.956249999999995381e+00 -9.560386634689272114e+02
1.966666666666661678e+00 -9.583708803414245949e+02
1.979166666666661634e+00 -9.665555561705612035e+02
1.989583333333328374e+00 -9.757378535360265914e+02
2.012500000000000178e+00 -9.892504291065923780e+02
2.022916666666666696e+00 -9.898245412984980476e+02
2.035416666666666874e+00 -9.860644890583226925e+02
2.045833333333333393e+00 -9.816763109833286762e+02
2.058333333333333570e+00 -9.793461350484280956e+02
2.068750000000000089e+00 -9.819435928766829420e+02
2.081250000000000266e+00 -9.901745933119780148e+02
2.091666666666666785e+00 -9.996063732547509062e+02
2.104166666666666963e+00 -1.010816890097471514e+03
2.114583333333333481e+00 -1.016914061103203153e+03
2.125000000000000000e+00 -1.017471531762823020e+03
2.137500000000000178e+00 -1.012311309538203318e+03
2.147916666666666252e+00 -1.005301032512540928e+03
2.160416666666666430e+00 -9.969028805929124246e+02
2.170833333333333393e+00 -9.928161802730850241e+02
2.183333333333333126e+00 -9.939737382608011558e+02
2.193749999999999645e+00 -9.993491352417947837e+02
2.206249999999999378e+00 -1.007272057253385242e+03
2.216666666666666341e+00 -1.011946637539921767e+03
2.229166666666666075e+00 -1.012827162442301415e+03
2.239583333333332593e+00 -1.008931813316120383e+03
